video_id_and_cpn,codecs,dims_and_frames,bandwidth_kbps,buffer_health_seconds,date,drm_style,drm,debug_info,extra_debug_info,bandwidth_style,network_activity_style,network_activity_bytes,shader_info_style,playback_categories,volume,resolution,color,color_style,live_mode_style,live_latency_style,playback_categories_style,bandwidth_samples,network_activity_samples,live_latency_samples,buffer_health_samples,cotn_and_local_media_style,release_style,extra_debug_info_style,playback_fraction,current_time
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:49 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:50 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:50 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:50 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:50 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:51 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:51 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:51 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:51 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:52 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:52 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:52 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:52 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.1310051927757998,34.563372
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 153 dropped of 867,41618 Kbps,55.48 s,Fri Sep 22 2023 10:54:53 GMT-0700 (Pacific Daylight Time),display:none,,s:4 t:34.56 b:0.000-90.040 P pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5327081.5],[0],[None],[55.476627349853516],display:none,display:none,display:none,0.13100519277579983,34.563372
